id,y,treat,age,inc,site,t,post
55,6.390164302113897,0,33.68913811900914,30.866423985693864,Kingston,3,0
55,7.218989835888949,0,33.68913811900914,30.866423985693864,Kingston,4,1
55,7.583108870629315,0,33.68913811900914,30.866423985693864,Kingston,5,1
55,7.587321299686955,0,33.68913811900914,30.866423985693864,Kingston,6,1
56,9.35373049108634,1,51.626556263837685,22.965914529892988,Toronto,1,0
56,7.449952379528677,1,51.626556263837685,22.965914529892988,Toronto,2,0
56,9.312710312409724,1,51.626556263837685,22.965914529892988,Toronto,3,0
56,10.77052673286047,1,51.626556263837685,22.965914529892988,Toronto,4,1
56,9.459781194420747,1,51.626556263837685,22.965914529892988,Toronto,5,1
56,10.79518199067935,1,51.626556263837685,22.965914529892988,Toronto,6,1
57,9.642878204681896,1,52.23797370784941,54.431498687066146,Toronto,1,0
57,11.58684626524454,1,52.23797370784941,54.431498687066146,Toronto,2,0
57,10.434312785250395,1,52.23797370784941,54.431498687066146,Toronto,3,0
57,11.582988376241113,1,52.23797370784941,54.431498687066146,Toronto,4,1
57,12.761342687537496,1,52.23797370784941,54.431498687066146,Toronto,5,1
57,15.817661415395232,1,52.23797370784941,54.431498687066146,Toronto,6,1
58,7.951950737535688,1,26.28854941235723,51.171315160881505,London,1,0
58,9.618412801047509,1,26.28854941235723,51.171315160881505,London,2,0
58,7.980016001776024,1,26.28854941235723,51.171315160881505,London,3,0
58,9.641446223335032,1,26.28854941235723,51.171315160881505,London,4,1
58,8.763969869863775,1,26.28854941235723,51.171315160881505,London,5,1
58,12.689421509798201,1,26.28854941235723,51.171315160881505,London,6,1
59,8.748382931037641,1,35.35379221111767,66.46545188204621,Toronto,1,0
59,11.898820704677924,1,35.35379221111767,66.46545188204621,Toronto,2,0
59,10.47493607813873,1,35.35379221111767,66.46545188204621,Toronto,3,0
59,11.586651822947564,1,35.35379221111767,66.46545188204621,Toronto,4,1
59,12.321830143734486,1,35.35379221111767,66.46545188204621,Toronto,5,1
59,13.174006872759293,1,35.35379221111767,66.46545188204621,Toronto,6,1
60,8.739259535956656,1,39.70377012424945,51.5942840895721,Windsor,1,0
60,9.513431939297197,1,39.70377012424945,51.5942840895721,Windsor,2,0
60,10.720426801362715,1,39.70377012424945,51.5942840895721,Windsor,3,0
60,10.303723464910753,1,39.70377012424945,51.5942840895721,Windsor,4,1
60,12.746998390996643,1,39.70377012424945,51.5942840895721,Windsor,5,1
60,14.836690517491375,1,39.70377012424945,51.5942840895721,Windsor,6,1
61,5.091404921056996,1,30.903016898157997,20.008215306859967,Kingston,1,0
61,7.0395904186636775,1,30.903016898157997,20.008215306859967,Kingston,2,0
61,4.97435228096402,1,30.903016898157997,20.008215306859967,Kingston,3,0
61,7.69496158282765,1,30.903016898157997,20.008215306859967,Kingston,4,1
61,8.864968667044266,1,30.903016898157997,20.008215306859967,Kingston,5,1
61,7.7289042381636905,1,30.903016898157997,20.008215306859967,Kingston,6,1
62,6.893184739302775,0,43.55713304435728,46.06254916245493,Kingston,1,0
62,8.776343105689755,0,43.55713304435728,46.06254916245493,Kingston,2,0
62,7.426976416103848,0,43.55713304435728,46.06254916245493,Kingston,3,0
62,7.78513887009137,0,43.55713304435728,46.06254916245493,Kingston,4,1
62,9.797923341554148,0,43.55713304435728,46.06254916245493,Kingston,5,1
62,9.017855687395567,0,43.55713304435728,46.06254916245493,Kingston,6,1
63,12.925954457969528,1,38.72617417931075,106.13433465359236,Windsor,1,0
63,14.228431495048907,1,38.72617417931075,106.13433465359236,Windsor,2,0
63,14.862209050670588,1,38.72617417931075,106.13433465359236,Windsor,3,0
63,16.239147045731972,1,38.72617417931075,106.13433465359236,Windsor,4,1
63,15.050143115026275,1,38.72617417931075,106.13433465359236,Windsor,5,1
63,18.442244378110335,1,38.72617417931075,106.13433465359236,Windsor,6,1
64,9.69380029056618,1,34.45902767672083,48.88560252389728,Windsor,1,0
64,8.506504094775279,1,34.45902767672083,48.88560252389728,Windsor,2,0
64,9.306412759709312,1,34.45902767672083,48.88560252389728,Windsor,3,0
64,10.910660903531873,1,34.45902767672083,48.88560252389728,Windsor,4,1
64,11.859537789240754,1,34.45902767672083,48.88560252389728,Windsor,5,1
64,12.5599418047184,1,34.45902767672083,48.88560252389728,Windsor,6,1
