store_id,month,region_id,store_size,competition_density,seasonal_effect,marketing_spend,log_sales,sales
1,22,1,4237.675466109067,9.687593225389719,-0.08660254037844392,14364.670081995428,11.048331696690372,62839.03254296735
1,23,1,4237.675466109067,9.687593225389719,-0.05000000000000015,9550.415042322129,10.440333603511238,34212.06379895857
1,24,1,4237.675466109067,9.687593225389719,-4.898587196589413e-17,6289.956497494131,10.522586975980412,37145.093768752246
2,1,1,3307.451357599348,8.627898363862187,0.049999999999999996,6963.066251482815,10.424982903308738,33690.895051024534
2,2,1,3307.451357599348,8.627898363862187,0.08660254037844387,14862.060931045562,11.316095760750612,82133.04905206095
2,3,1,3307.451357599348,8.627898363862187,0.1,6506.286084186286,10.37062192356279,31908.315333381874
2,4,1,3307.451357599348,8.627898363862187,0.08660254037844388,11908.127935603261,10.89373208131512,53837.852741911964
2,5,1,3307.451357599348,8.627898363862187,0.049999999999999996,10878.53416800499,10.596048361864158,39976.55202600393
2,6,1,3307.451357599348,8.627898363862187,1.2246467991473533e-17,10837.101438082755,10.819953783252295,50008.77571214173
2,7,1,3307.451357599348,8.627898363862187,-0.04999999999999998,6401.864625513554,10.191930542882197,26686.96553242003
2,8,1,3307.451357599348,8.627898363862187,-0.08660254037844384,11637.603896670043,10.678059054174152,43393.24462512192
2,9,1,3307.451357599348,8.627898363862187,-0.1,8294.711676426232,10.28271062033085,29222.97869327838
2,10,1,3307.451357599348,8.627898363862187,-0.08660254037844387,10414.384820032865,10.730933874587517,45749.39628166951
2,11,1,3307.451357599348,8.627898363862187,0.14999999999999997,14783.412090037018,11.282098805537375,79387.70652098669
2,12,1,3307.451357599348,8.627898363862187,0.19999999999999998,5808.700853958726,10.432366183614164,33940.564930094195
2,13,1,3307.451357599348,8.627898363862187,0.05,10290.398399811238,10.74235939461299,46275.1044507194
2,14,1,3307.451357599348,8.627898363862187,0.08660254037844384,8975.491733290255,10.55297920679415,38291.34638901134
2,15,1,3307.451357599348,8.627898363862187,0.1,12607.810709159821,11.122306426856865,67663.78801880391
2,16,1,3307.451357599348,8.627898363862187,0.08660254037844392,14821.224820334464,11.125396155680697,67873.17408147789
2,17,1,3307.451357599348,8.627898363862187,0.04999999999999998,13024.790303315967,11.156102999908082,69989.67428301045
2,18,1,3307.451357599348,8.627898363862187,3.6739403974420595e-17,10677.553596906364,10.803461244839093,49190.768110292156
2,19,1,3307.451357599348,8.627898363862187,-0.04999999999999992,5686.134970746934,9.926011019054803,20455.580698923226
2,20,1,3307.451357599348,8.627898363862187,-0.08660254037844388,6876.928573474288,10.226809929769903,27634.214223834315
2,21,1,3307.451357599348,8.627898363862187,-0.1,13213.520138524473,10.840812893952158,51062.8698138258
2,22,1,3307.451357599348,8.627898363862187,-0.08660254037844392,9958.394416607916,10.457468481893407,34803.33456110311
2,23,1,3307.451357599348,8.627898363862187,-0.05000000000000015,10589.58358131349,10.574504565301607,39124.51631857914
2,24,1,3307.451357599348,8.627898363862187,-4.898587196589413e-17,12354.915253818035,10.634794159417444,41555.87388716548
3,1,1,6530.630212277174,3.289900956209749,0.049999999999999996,9063.796745613217,11.081221383919576,64940.15184695982
3,2,1,6530.630212277174,3.289900956209749,0.08660254037844387,14283.891699742526,11.782410462117088,130928.99889933749
3,3,1,6530.630212277174,3.289900956209749,0.1,8180.223344825208,11.392435497006748,88648.59805605005
3,4,1,6530.630212277174,3.289900956209749,0.08660254037844388,13610.35323003307,11.752532730201807,127074.99846070289
3,5,1,6530.630212277174,3.289900956209749,0.049999999999999996,7516.820076853037,11.033939181215413,61941.0980627413
3,6,1,6530.630212277174,3.289900956209749,1.2246467991473533e-17,6023.204068187624,10.895812241078149,53949.96063765565
3,7,1,6530.630212277174,3.289900956209749,-0.04999999999999998,14128.516898490489,11.524991998148389,101213.96274920857
3,8,1,6530.630212277174,3.289900956209749,-0.08660254037844384,12957.62132620439,11.278975362670353,79140.13040153387
3,9,1,6530.630212277174,3.289900956209749,-0.1,14211.600858252496,11.543302947541513,103084.35860061499
3,10,1,6530.630212277174,3.289900956209749,-0.08660254037844387,11741.92963168025,11.276746460351962,78963.93121973304
3,11,1,6530.630212277174,3.289900956209749,0.14999999999999997,7318.48216149956,11.201884943241913,73268.41856382752
3,12,1,6530.630212277174,3.289900956209749,0.19999999999999998,6768.874323461205,10.99439516659186,59539.49581873006
3,13,1,6530.630212277174,3.289900956209749,0.05,9678.991565015167,11.23523521770144,75753.14326069751
3,14,1,6530.630212277174,3.289900956209749,0.08660254037844384,7985.042314976454,11.144834971936634,69205.45527391409
3,15,1,6530.630212277174,3.289900956209749,0.1,12910.864686127752,11.573856326576696,106282.54296041129
3,16,1,6530.630212277174,3.289900956209749,0.08660254037844392,9009.001476224512,11.281402726825572,79332.46565672386
3,17,1,6530.630212277174,3.289900956209749,0.04999999999999998,11923.728517722338,11.583049018121446,107264.07012061779
3,18,1,6530.630212277174,3.289900956209749,3.6739403974420595e-17,5611.458721105009,11.028841337913363,61626.135547738
3,19,1,6530.630212277174,3.289900956209749,-0.04999999999999992,13694.982847664505,11.698107965402142,120343.80480513666
3,20,1,6530.630212277174,3.289900956209749,-0.08660254037844388,13722.243281081319,11.332044329709614,83453.45495322648
3,21,1,6530.630212277174,3.289900956209749,-0.1,9320.018840953708,11.113510274439713,67071.21701939314
3,22,1,6530.630212277174,3.289900956209749,-0.08660254037844392,10684.210571926087,11.219425753844513,74564.94382630174
3,23,1,6530.630212277174,3.289900956209749,-0.05000000000000015,10470.261266455054,11.11929933744938,67460.62257999687
3,24,1,6530.630212277174,3.289900956209749,-4.898587196589413e-17,11801.816455554217,11.262750662229996,77866.4658458253
4,1,1,6930.0864124670625,1.6831485086586326,0.049999999999999996,13078.231886029243,11.674051324722184,117483.28236769652
4,2,1,6930.0864124670625,1.6831485086586326,0.08660254037844387,5646.491397637874,10.887399190525464,53497.980821917605
4,3,1,6930.0864124670625,1.6831485086586326,0.1,9633.743641898036,11.2736404166855,78719.04630977828
4,4,1,6930.0864124670625,1.6831485086586326,0.08660254037844388,6797.5188116542995,11.18468767181545,72019.17426753194
4,5,1,6930.0864124670625,1.6831485086586326,0.049999999999999996,10274.649057537317,11.277352102195518,79011.76956560113
4,6,1,6930.0864124670625,1.6831485086586326,1.2246467991473533e-17,11004.284298978746,11.267251794492296,78217.74308697833
4,7,1,6930.0864124670625,1.6831485086586326,-0.04999999999999998,5462.430585175753,10.60591465745244,40372.924654287104
4,8,1,6930.0864124670625,1.6831485086586326,-0.08660254037844384,7587.626606691629,10.978513172157557,58601.359336083675
4,9,1,6930.0864124670625,1.6831485086586326,-0.1,13679.933336097747,11.74111512260278,125632.35741935825
4,10,1,6930.0864124670625,1.6831485086586326,-0.08660254037844387,6550.670261494815,10.945391928301794,56692.200804269865
4,11,1,6930.0864124670625,1.6831485086586326,0.14999999999999997,5882.904569152743,11.214521978900738,74200.18919133993
4,12,1,6930.0864124670625,1.6831485086586326,0.19999999999999998,12743.350504897535,11.895848369542417,146656.49602568476
4,13,1,6930.0864124670625,1.6831485086586326,0.05,7955.762990750372,11.156972503787928,70050.55704141021
4,14,1,6930.0864124670625,1.6831485086586326,0.08660254037844384,7235.015700571239,11.165901716869856,70678.85431731777
4,15,1,6930.0864124670625,1.6831485086586326,0.1,8556.489257607609,11.349471405619662,84920.55111581401
4,16,1,6930.0864124670625,1.6831485086586326,0.08660254037844392,6028.210341464728,10.911317870717898,54793.00784455892
4,17,1,6930.0864124670625,1.6831485086586326,0.04999999999999998,11383.351390250027,11.390338388471235,88462.88712046055
4,18,1,6930.0864124670625,1.6831485086586326,3.6739403974420595e-17,5573.5299829393625,10.763458656685133,47261.84818306174
4,19,1,6930.0864124670625,1.6831485086586326,-0.04999999999999992,7090.203000698239,11.020718721597525,61127.597551084866
4,20,1,6930.0864124670625,1.6831485086586326,-0.08660254037844388,11555.465701967478,11.381338612339292,87670.3127857844
4,21,1,6930.0864124670625,1.6831485086586326,-0.1,9286.84383397922,11.235683689127068,75787.1239999772
4,22,1,6930.0864124670625,1.6831485086586326,-0.08660254037844392,8203.790981788188,11.050314263233547,62963.738684757554
4,23,1,6930.0864124670625,1.6831485086586326,-0.05000000000000015,6255.545488093048,10.750670710987684,46661.31421664384
4,24,1,6930.0864124670625,1.6831485086586326,-4.898587196589413e-17,6815.931596793234,11.062358454631662,63726.67123472289
5,1,1,5593.50898489356,4.99807421839796,0.049999999999999996,10383.3596711047,10.986557978094966,59074.6973028301
5,2,1,5593.50898489356,4.99807421839796,0.08660254037844387,6169.374280143529,10.675067941331456,43263.64445482941
5,3,1,5593.50898489356,4.99807421839796,0.1,12923.78003243357,11.313933727824994,81955.66651826445
5,4,1,5593.50898489356,4.99807421839796,0.08660254037844388,7572.535041254014,10.745805327737546,46434.840427670744
5,5,1,5593.50898489356,4.99807421839796,0.049999999999999996,13371.816992294043,11.436262675100323,92620.21256921798
5,6,1,5593.50898489356,4.99807421839796,1.2246467991473533e-17,6868.789291474968,10.669528109256683,43024.63378037158
5,7,1,5593.50898489356,4.99807421839796,-0.04999999999999998,13025.71845939383,11.261272572704547,77751.45725570979
5,8,1,5593.50898489356,4.99807421839796,-0.08660254037844384,14887.145245447755,11.455599223299423,94428.59536819208
5,9,1,5593.50898489356,4.99807421839796,-0.1,13863.508170470595,11.411440116842483,90349.44171300238
5,10,1,5593.50898489356,4.99807421839796,-0.08660254037844387,14170.818980783224,11.547703056290802,103538.94035996878
5,11,1,5593.50898489356,4.99807421839796,0.14999999999999997,5758.177600800991,10.744130677717745,46357.143397054155
5,12,1,5593.50898489356,4.99807421839796,0.19999999999999998,13577.345605008304,11.520301102615099,100740.29046561789
5,13,1,5593.50898489356,4.99807421839796,0.05,6354.601515922695,10.830040669461104,50515.76119602725
5,14,1,5593.50898489356,4.99807421839796,0.08660254037844384,10058.831826318055,11.328129694749038,83127.40374299619
5,15,1,5593.50898489356,4.99807421839796,0.1,8908.738454338163,10.960757546091706,57570.038481058815
5,16,1,5593.50898489356,4.99807421839796,0.08660254037844392,8468.503020703793,10.883135339322592,53270.3590096629
5,17,1,5593.50898489356,4.99807421839796,0.04999999999999998,7606.433425098658,10.90847874376374,54637.664163651265
5,18,1,5593.50898489356,4.99807421839796,3.6739403974420595e-17,11375.335259363055,11.260709445334278,77707.68560771405
5,19,1,5593.50898489356,4.99807421839796,-0.04999999999999992,13042.429506313056,11.362434879643592,86028.58292793692
5,20,1,5593.50898489356,4.99807421839796,-0.08660254037844388,14874.40983299166,11.361583893832519,85955.40496563843
5,21,1,5593.50898489356,4.99807421839796,-0.1,11231.800268869847,10.885762588544093,53410.497527698186
5,22,1,5593.50898489356,4.99807421839796,-0.08660254037844392,13305.035217199475,11.301361382354232,80931.74162137238
5,23,1,5593.50898489356,4.99807421839796,-0.05000000000000015,13892.33530499041,11.336047038023898,83788.16421611472
5,24,1,5593.50898489356,4.99807421839796,-4.898587196589413e-17,8345.784458797425,10.991913591558102,59391.92726932769
6,1,1,5906.201360281557,1.0135892380494624,0.049999999999999996,6300.134556367993,10.865897536709609,52359.96422167927
6,2,1,5906.201360281557,1.0135892380494624,0.08660254037844387,8901.118782814592,11.33158281365706,83414.94873042799
6,3,1,5906.201360281557,1.0135892380494624,0.1,10933.990525081754,11.554203982449486,104214.23199806962
6,4,1,5906.201360281557,1.0135892380494624,0.08660254037844388,11075.450226198882,11.439243779708711,92896.73507821331
6,5,1,5906.201360281557,1.0135892380494624,0.049999999999999996,6016.209258232266,11.123086671005549,67716.60289505307
6,6,1,5906.201360281557,1.0135892380494624,1.2246467991473533e-17,8846.165318973362,11.019655700480515,61062.65214933846
6,7,1,5906.201360281557,1.0135892380494624,-0.04999999999999998,11238.78322308883,11.345025550274697,84543.84464147112
6,8,1,5906.201360281557,1.0135892380494624,-0.08660254037844384,5346.77988383919,10.751727616597089,46710.656892063635
6,9,1,5906.201360281557,1.0135892380494624,-0.1,11389.338173903525,11.317292478601068,82231.39797419192
6,10,1,5906.201360281557,1.0135892380494624,-0.08660254037844387,7379.574230872095,10.882407946635004,53231.62462931443
6,11,1,5906.201360281557,1.0135892380494624,0.14999999999999997,10016.165648121387,11.508804678263193,99588.76920840786
6,12,1,5906.201360281557,1.0135892380494624,0.19999999999999998,11590.171519201249,11.648144470933039,114478.7472181806
6,13,1,5906.201360281557,1.0135892380494624,0.05,13747.621038928628,11.644769101189423,114092.99052052383
6,14,1,5906.201360281557,1.0135892380494624,0.08660254037844384,5040.642840322107,10.749663177983937,46614.325078101276
6,15,1,5906.201360281557,1.0135892380494624,0.1,8097.305218689144,11.182337710397315,71850.13068737568
6,16,1,5906.201360281557,1.0135892380494624,0.08660254037844392,13613.894248846918,11.696230087635396,120118.02590866169
6,17,1,5906.201360281557,1.0135892380494624,0.04999999999999998,7275.931951589882,10.946833226008245,56773.970056025035
6,18,1,5906.201360281557,1.0135892380494624,3.6739403974420595e-17,14668.476933147758,11.829120637090952,137189.7985737759
6,19,1,5906.201360281557,1.0135892380494624,-0.04999999999999992,5997.868236154318,10.733148621740302,45850.83191250054
6,20,1,5906.201360281557,1.0135892380494624,-0.08660254037844388,5048.8151190802455,10.700519897825382,44378.92163851723
6,21,1,5906.201360281557,1.0135892380494624,-0.1,6510.895483661443,10.936386824611956,56183.97341222613
6,22,1,5906.201360281557,1.0135892380494624,-0.08660254037844392,11188.839692622423,11.19268931446631,72597.75768586714
6,23,1,5906.201360281557,1.0135892380494624,-0.05000000000000015,5191.305500920862,10.798734597692466,48958.80933206467
6,24,1,5906.201360281557,1.0135892380494624,-4.898587196589413e-17,5080.222892574966,10.632316918621202,41453.05738424615
7,1,1,7058.703428134322,4.022114716237411,0.049999999999999996,8350.294586271048,11.1065536436395,66606.24651451064
7,2,1,7058.703428134322,4.022114716237411,0.08660254037844387,6248.267430346459,11.02093777631631,61140.98930648651
7,3,1,7058.703428134322,4.022114716237411,0.1,7185.8657640405,11.052914740381391,63127.68752856922
7,4,1,7058.703428134322,4.022114716237411,0.08660254037844388,7613.543015904725,11.11726827853304,67323.74513113925
7,5,1,7058.703428134322,4.022114716237411,0.049999999999999996,9278.650579508394,11.181516272500867,71791.13450133316
7,6,1,7058.703428134322,4.022114716237411,1.2246467991473533e-17,11899.249826092273,11.472512087930179,96039.23529366723
7,7,1,7058.703428134322,4.022114716237411,-0.04999999999999998,6942.591913975775,10.843503748003299,51200.457575200475
7,8,1,7058.703428134322,4.022114716237411,-0.08660254037844384,10704.365712590516,11.262350554741493,77835.31712157161
7,9,1,7058.703428134322,4.022114716237411,-0.1,9275.787302758545,11.026406649733891,61476.277626654075
7,10,1,7058.703428134322,4.022114716237411,-0.08660254037844387,10373.830767348409,11.222344796406835,74782.92005715777
7,11,1,7058.703428134322,4.022114716237411,0.14999999999999997,14147.650490049273,11.811675470655393,134817.25458690393
7,12,1,7058.703428134322,4.022114716237411,0.19999999999999998,7833.375106565654,11.260454608988619,77687.8853880991
7,13,1,7058.703428134322,4.022114716237411,0.05,14103.185057174414,11.775060547404301,129970.20974948113
7,14,1,7058.703428134322,4.022114716237411,0.08660254037844384,7153.151894453913,11.141379216364154,68966.71089490964
7,15,1,7058.703428134322,4.022114716237411,0.1,6247.094331774861,10.92089400545698,55320.23343309523
7,16,1,7058.703428134322,4.022114716237411,0.08660254037844392,9995.588548481464,11.159998066028619,70262.82030767384
7,17,1,7058.703428134322,4.022114716237411,0.04999999999999998,12730.004650074989,11.598858563015204,108973.34205700294
7,18,1,7058.703428134322,4.022114716237411,3.6739403974420595e-17,10383.197297342122,11.40979076351591,90200.54638501538
7,19,1,7058.703428134322,4.022114716237411,-0.04999999999999992,14360.139954369515,11.749705624007602,126716.25129253804
7,20,1,7058.703428134322,4.022114716237411,-0.08660254037844388,11463.887575082481,11.272248493613276,78609.55167472892
7,21,1,7058.703428134322,4.022114716237411,-0.1,5731.091191992164,10.639523472353183,41752.87008024357
7,22,1,7058.703428134322,4.022114716237411,-0.08660254037844392,12170.63479591161,11.440240381122,92989.36224419797
7,23,1,7058.703428134322,4.022114716237411,-0.05000000000000015,13870.059058535844,11.685712792778366,118861.3293207614
7,24,1,7058.703428134322,4.022114716237411,-4.898587196589413e-17,7685.390000697225,11.04062142190007,62356.389381231085
8,1,1,4719.428855925798,4.366250101942569,0.049999999999999996,6815.838487818837,10.918956724004635,55213.166313983726
8,2,1,4719.428855925798,4.366250101942569,0.08660254037844387,13450.78265760094,11.404350787720949,89711.18984665771
8,3,1,4719.428855925798,4.366250101942569,0.1,13850.099639967084,11.46475883407275,95297.49787707
8,4,1,4719.428855925798,4.366250101942569,0.08660254037844388,5766.141519416124,10.702014912688982,44445.31840570751
8,5,1,4719.428855925798,4.366250101942569,0.049999999999999996,9343.081892002374,10.834502387425305,50741.651830649826
8,6,1,4719.428855925798,4.366250101942569,1.2246467991473533e-17,11675.095614045858,11.0267841978018,61499.492258538245
8,7,1,4719.428855925798,4.366250101942569,-0.04999999999999998,8105.801690835506,10.763797437855004,47277.86231977029
8,8,1,4719.428855925798,4.366250101942569,-0.08660254037844384,11243.682731874287,10.928860525118358,55762.70329270405
8,9,1,4719.428855925798,4.366250101942569,-0.1,5588.419570121914,10.509799126820468,36673.112159295386
8,10,1,4719.428855925798,4.366250101942569,-0.08660254037844387,6005.8907372877,10.485758242632405,35801.97156900827
8,11,1,4719.428855925798,4.366250101942569,0.14999999999999997,8615.316313225776,11.071196542384055,64292.38939821565
8,12,1,4719.428855925798,4.366250101942569,0.19999999999999998,14025.972443632782,11.675649983575454,117671.24826380465
8,13,1,4719.428855925798,4.366250101942569,0.05,6533.987792208791,10.765252990578626,47346.727847581715
8,14,1,4719.428855925798,4.366250101942569,0.08660254037844384,14011.411343235523,11.399966426842825,89318.72459888726
8,15,1,4719.428855925798,4.366250101942569,0.1,13833.312506321818,11.435969997544527,92593.10867832963
8,16,1,4719.428855925798,4.366250101942569,0.08660254037844392,11913.560319226235,11.165952173272514,70682.42060802096
8,17,1,4719.428855925798,4.366250101942569,0.04999999999999998,10906.876490917057,11.194065173618418,72697.71072008264
8,18,1,4719.428855925798,4.366250101942569,3.6739403974420595e-17,8262.018805835396,10.847875320315524,51424.77402847174
8,19,1,4719.428855925798,4.366250101942569,-0.04999999999999992,6015.83723211661,10.685611962502854,43722.23066058912
8,20,1,4719.428855925798,4.366250101942569,-0.08660254037844388,9401.126033626497,10.89143525739793,53714.3385735311
8,21,1,4719.428855925798,4.366250101942569,-0.1,12554.912047926337,10.971985316381268,58220.06398856905
8,22,1,4719.428855925798,4.366250101942569,-0.08660254037844392,13715.896951034665,11.125371248657823,67871.4835838312
8,23,1,4719.428855925798,4.366250101942569,-0.05000000000000015,9885.300935711712,10.950268137905729,56969.31895229129
8,24,1,4719.428855925798,4.366250101942569,-4.898587196589413e-17,5749.224114697427,10.586607550290678,39600.91687131913
9,1,1,6300.542597658932,5.360954739386216,0.049999999999999996,6348.3298709616065,10.87690060764935,52939.26582619641
9,2,1,6300.542597658932,5.360954739386216,0.08660254037844387,12325.397143140435,11.444653089418516,93400.60385177976
9,3,1,6300.542597658932,5.360954739386216,0.1,6502.70311627537,10.75500340084561,46863.921820513846
9,4,1,6300.542597658932,5.360954739386216,0.08660254037844388,5649.938620626926,10.949169863379948,56906.78534635382
9,5,1,6300.542597658932,5.360954739386216,0.049999999999999996,10556.512912735343,11.325905372739175,82942.7071177628
9,6,1,6300.542597658932,5.360954739386216,1.2246467991473533e-17,10504.337069578469,11.135765809696618,68580.65725190374
9,7,1,6300.542597658932,5.360954739386216,-0.04999999999999998,12526.108445599675,11.150041046425226,69566.68350375295
9,8,1,6300.542597658932,5.360954739386216,-0.08660254037844384,5775.279484223574,10.59818735172171,40062.15298247898
9,9,1,6300.542597658932,5.360954739386216,-0.1,6280.705211684108,10.59807183297553,40057.525320093155
9,10,1,6300.542597658932,5.360954739386216,-0.08660254037844387,6306.426841765642,10.681958269814743,43562.77454532567
9,11,1,6300.542597658932,5.360954739386216,0.14999999999999997,14618.479188065976,11.666278204744392,116573.61079191459
9,12,1,6300.542597658932,5.360954739386216,0.19999999999999998,14875.635413918644,11.777433815931268,130279.03026978331
9,13,1,6300.542597658932,5.360954739386216,0.05,9625.838517677039,11.085034035061515,65188.218586527924
9,14,1,6300.542597658932,5.360954739386216,0.08660254037844384,8355.364680755883,11.060143078919575,63585.64898137161
9,15,1,6300.542597658932,5.360954739386216,0.1,5101.383472792804,10.709598115099723,44783.637400847496
9,16,1,6300.542597658932,5.360954739386216,0.08660254037844392,12127.813941333443,11.553233441290608,104113.13686300491
9,17,1,6300.542597658932,5.360954739386216,0.04999999999999998,10600.276668556035,11.28360066548629,79507.02531547828
9,18,1,6300.542597658932,5.360954739386216,3.6739403974420595e-17,6881.961915642023,10.683873742131322,43646.29780170584
9,19,1,6300.542597658932,5.360954739386216,-0.04999999999999992,7447.365024127066,10.755747288723843,46898.79629362329
9,20,1,6300.542597658932,5.360954739386216,-0.08660254037844388,6557.682019192725,10.834084645971574,50720.459366043055
9,21,1,6300.542597658932,5.360954739386216,-0.1,12968.518193811178,11.233835528009442,75647.18653750424
9,22,1,6300.542597658932,5.360954739386216,-0.08660254037844392,12027.402084786445,11.236316213540908,75835.07637008553
9,23,1,6300.542597658932,5.360954739386216,-0.05000000000000015,13834.866692777723,11.556387926898644,104442.07880338613
9,24,1,6300.542597658932,5.360954739386216,-4.898587196589413e-17,6556.3250868581235,10.733103264674941,45848.75230048356
10,1,1,3747.3329990170896,6.425889732083306,0.049999999999999996,11216.855556704104,10.958301481842083,57428.81626410588
10,2,1,3747.3329990170896,6.425889732083306,0.08660254037844387,8980.341081041843,10.819195826999753,49970.88560924291
10,3,1,3747.3329990170896,6.425889732083306,0.1,5606.446736492217,10.277852905163138,29081.366021919228
10,4,1,3747.3329990170896,6.425889732083306,0.08660254037844388,11321.614508051425,11.30381599699758,81130.64187133421
10,5,1,3747.3329990170896,6.425889732083306,0.049999999999999996,8707.902210298926,10.644634887406246,41966.83268888752
10,6,1,3747.3329990170896,6.425889732083306,1.2246467991473533e-17,13839.316479861736,11.049139942810902,62889.842477938415
10,7,1,3747.3329990170896,6.425889732083306,-0.04999999999999998,5789.366576354951,10.362845806033473,31661.154743525673
10,8,1,3747.3329990170896,6.425889732083306,-0.08660254037844384,11723.95684523508,10.947982683578799,56839.26684647192
10,9,1,3747.3329990170896,6.425889732083306,-0.1,6587.13216194883,10.398446431699227,32808.61563566958
10,10,1,3747.3329990170896,6.425889732083306,-0.08660254037844387,13570.780546870083,10.989458514198436,59246.29433654889
10,11,1,3747.3329990170896,6.425889732083306,0.14999999999999997,5104.236437473446,10.399711420711506,32850.14443515646
10,12,1,3747.3329990170896,6.425889732083306,0.19999999999999998,11850.992441177368,11.240982263187142,76189.7534282324
10,13,1,3747.3329990170896,6.425889732083306,0.05,13260.367466136813,10.981375779851485,58769.352372554575
10,14,1,3747.3329990170896,6.425889732083306,0.08660254037844384,8119.427806232125,10.856367143659014,51863.32353210379
10,15,1,3747.3329990170896,6.425889732083306,0.1,5825.398315209895,10.590157971875579,39741.76671156067
10,16,1,3747.3329990170896,6.425889732083306,0.08660254037844392,6574.38033958897,10.36750001876973,31808.855942957944
10,17,1,3747.3329990170896,6.425889732083306,0.04999999999999998,7703.725574538112,10.633133497433704,41486.92089685134
10,18,1,3747.3329990170896,6.425889732083306,3.6739403974420595e-17,10915.678041055799,10.783201879016474,48204.22149158336
10,19,1,3747.3329990170896,6.425889732083306,-0.04999999999999992,11249.45167452097,10.777674010743635,47938.49004586695
10,20,1,3747.3329990170896,6.425889732083306,-0.08660254037844388,13255.44451829046,10.85942850243425,52022.33905029769
10,21,1,3747.3329990170896,6.425889732083306,-0.1,9069.469042588025,10.47015219351373,35247.58141386063
10,22,1,3747.3329990170896,6.425889732083306,-0.08660254037844392,5976.911240722984,10.376517296973912,32096.982352021332
10,23,1,3747.3329990170896,6.425889732083306,-0.05000000000000015,13588.242875412107,11.031144551339736,61768.237273029496
10,24,1,3747.3329990170896,6.425889732083306,-4.898587196589413e-17,9428.791322279721,10.651515122663335,42256.569958113905
11,1,1,3079.298825468868,5.396099070319906,0.049999999999999996,9598.563581239432,10.664840912491869,42823.440740140184
11,2,1,3079.298825468868,5.396099070319906,0.08660254037844387,8757.244697771966,10.801756495499953,49106.98161863896
11,3,1,3079.298825468868,5.396099070319906,0.1,13577.2469593212,11.300158497626224,80834.44859324518
11,4,1,3079.298825468868,5.396099070319906,0.08660254037844388,9272.276756819338,10.730400978538672,45725.023103915795
11,5,1,3079.298825468868,5.396099070319906,0.049999999999999996,13498.61340597272,11.126596260508169,67954.67790213106
11,6,1,3079.298825468868,5.396099070319906,1.2246467991473533e-17,12600.767381954938,11.078372458873453,64755.405511051584
11,7,1,3079.298825468868,5.396099070319906,-0.04999999999999998,8813.363960944116,10.503185069939036,36431.354490263795
11,8,1,3079.298825468868,5.396099070319906,-0.08660254037844384,10361.585726495832,10.82675877028155,50350.24531258689
11,9,1,3079.298825468868,5.396099070319906,-0.1,13404.948813840747,11.019133174101311,61030.75363743905
11,10,1,3079.298825468868,5.396099070319906,-0.08660254037844387,13580.286491196603,10.991087609752533,59342.89087237929
11,11,1,3079.298825468868,5.396099070319906,0.14999999999999997,7428.2723921351135,10.748321317118009,46551.81708737989
11,12,1,3079.298825468868,5.396099070319906,0.19999999999999998,13951.274456921965,11.359559324639644,85781.55834242413
